hitparada,rok,mesic,week,pozice,album,interpret,interpret_hlavni,vydavatel
SK - ALBUMS - TOP 100,2022,06,,57,Shoot For The Stars Aim For The Moon,Pop Smoke,Pop Smoke,Universal Music
SK - ALBUMS - TOP 100,2022,06,,58,?,Xxxtentacion,Xxxtentacion,Universal Music
SK - ALBUMS - TOP 100,2022,06,,59,Evolve,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2022,06,,60,÷ (Divide),Ed Sheeran,Ed Sheeran,Warner Music
SK - ALBUMS - TOP 100,2022,06,,61,Dawn FM,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2022,06,,62,Nevermind (20th Anniversary Edition),Nirvana,Nirvana,Universal Music
SK - ALBUMS - TOP 100,2022,06,,63,Prozyum (Director’s Cut),Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,06,,64,mainstream sellout,Machine Gun Kelly,Machine Gun Kelly,Universal Music
SK - ALBUMS - TOP 100,2022,06,,65,2086,Pil C,Pil C,Universal Music
SK - ALBUMS - TOP 100,2022,06,,66,Niekde v oblakoch,Saul,Saul,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2022,06,,67,Dezert,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2022,06,,68,Podla seba,Sima,Sima,Ruka Hore
SK - ALBUMS - TOP 100,2022,06,,69,Certified Lover Boy,Drake,Drake,Universal Music
SK - ALBUMS - TOP 100,2022,06,,70,XYZ,Samey,Samey,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2022,06,,71,Leto v kufri,Gleb,Gleb,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2022,06,,72,Svědomí,Calin,Calin,Mike Roft Records/Warner Music
SK - ALBUMS - TOP 100,2022,06,,73,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,Billie Eilish,Universal Music
SK - ALBUMS - TOP 100,2022,06,,74,Devil’s Son,Hard Rico,Hard Rico,Universal Music
SK - ALBUMS - TOP 100,2022,06,,75,I NEVER LIKED YOU,Future,Future,Sony Music
SK - ALBUMS - TOP 100,2022,06,,76,Legends Never Die,Juice Wrld,Juice Wrld,Universal Music
SK - ALBUMS - TOP 100,2022,06,,77,Lepší,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2022,06,,78,Greatest Hits (Remastered),Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2022,06,,79,Precedens,Ego,Ego,Ego
SK - ALBUMS - TOP 100,2022,06,,80,Dua Lipa,Dua Lipa,Dua Lipa,Warner Music
SK - ALBUMS - TOP 100,2022,06,,81,beerbongs & bentleys,Post Malone,Post Malone,Universal Music
SK - ALBUMS - TOP 100,2022,06,,82,Original,Ektor,Ektor,Detektor/Universal Music
SK - ALBUMS - TOP 100,2022,06,,83,FREERIDE 3,Radikal Chef,Radikal Chef,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2022,06,,84,30,Adele,Adele,Sony Music
SK - ALBUMS - TOP 100,2022,06,,85,"Honestly, Nevermind",Drake,Drake,Universal Music
SK - ALBUMS - TOP 100,2022,06,,86,Pesničky pre Jonatána,Jana Kirschner,Jana Kirschner,Liv
SK - ALBUMS - TOP 100,2022,06,,87,Heaven & Hell,Ava Max,Ava Max,Warner Music
SK - ALBUMS - TOP 100,2022,06,,88,i used to think i could fly,Tate Mcrae,Tate Mcrae,Sony Music
SK - ALBUMS - TOP 100,2022,06,,89,reputation,Taylor Swift,Taylor Swift,Universal Music
SK - ALBUMS - TOP 100,2022,06,,90,Norman F*****g Rockwell!,Lana Del Rey ,Lana Del Rey,Universal Music
SK - ALBUMS - TOP 100,2022,06,,91,Krstný otec,Rytmus,Rytmus,Tvoj Tatko Records
SK - ALBUMS - TOP 100,2022,06,,92,Harry Styles,Harry Styles,Harry Styles,Sony Music
SK - ALBUMS - TOP 100,2022,06,,93,Teatro d'Ira - Vol. I,Maneskin,Maneskin,Sony Music
SK - ALBUMS - TOP 100,2022,06,,94,J. Eden Dva,Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,06,,95,CORRETTO,Konex & Kamil Hoffmann,Konex,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,06,,96,Familia,Camila Cabello,Camila Cabello,Sony Music
SK - ALBUMS - TOP 100,2022,06,,97,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - ALBUMS - TOP 100,2022,06,,98,Bombím,Sima,Sima,Ruka Hore
SK - ALBUMS - TOP 100,2022,06,,99,RAMMSTEIN,Rammstein,Rammstein,Universal Music
SK - ALBUMS - TOP 100,2022,06,,100,Medusa II,Sergei Barracuda,Sergei Barracuda,Skerocuda
SK - ALBUMS - TOP 100,2022,07,,1,BIG BOY FM,Gleb,Gleb,Universal Music
SK - ALBUMS - TOP 100,2022,07,,2,Banán,Kali & Peter Pann,Kali,Ruka Hore
SK - ALBUMS - TOP 100,2022,07,,3,POPSTAR,Calin,Calin,Mike Roft Records/Warner Music
SK - ALBUMS - TOP 100,2022,07,,4,Harry's House,Harry Styles,Harry Styles,Sony Music
SK - ALBUMS - TOP 100,2022,07,,5,ODSÚDENÍ NA ÚSPECH,Pil C,Pil C,Universal Music
SK - ALBUMS - TOP 100,2022,07,,6,Příběhy a sny,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
SK - ALBUMS - TOP 100,2022,07,,7,Prototypes,Ego & Coder,Ego,Ruka Hore
SK - ALBUMS - TOP 100,2022,07,,8,HUHU,Dms,Dms,Ruka Hore
SK - ALBUMS - TOP 100,2022,07,,9,Mercury - Act 1,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2022,07,,10,Dravec,Momo,Momo,Ruka Hore
SK - ALBUMS - TOP 100,2022,07,,11,Og,Separ,Separ,Dms Records
SK - ALBUMS - TOP 100,2022,07,,12,Future Nostalgia,Dua Lipa,Dua Lipa,Warner Music
SK - ALBUMS - TOP 100,2022,07,,13,Z domu preč,Porsche Boy,Porsche Boy,Universal Music
SK - ALBUMS - TOP 100,2022,07,,14,YO,Shimmi,Shimmi,Universal Music
SK - ALBUMS - TOP 100,2022,07,,15,Strašidelný dom,Fobia Kid,Fobia Kid,Universal Music
SK - ALBUMS - TOP 100,2022,07,,16,Prepáčte,Dms,Dms,Dms Records
SK - ALBUMS - TOP 100,2022,07,,17,Twelve Carat Toothache,Post Malone,Post Malone,Universal Music
SK - ALBUMS - TOP 100,2022,07,,18,PROTENKONTRAST,Ben Cristovao,Ben Cristovao,Ben Cristovao/Universal Music
SK - ALBUMS - TOP 100,2022,07,,19,FORZA EUROPA,Radikal Chef,Radikal Chef,Universal Music
SK - ALBUMS - TOP 100,2022,07,,20,SOUR,Olivia Rodrigo,Olivia Rodrigo,Universal Music
SK - ALBUMS - TOP 100,2022,07,,21,History,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2022,07,,22,Černobílej svět,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
SK - ALBUMS - TOP 100,2022,07,,23,Finesa,Sergei Barracuda,Sergei Barracuda,Skerocuda
SK - ALBUMS - TOP 100,2022,07,,24,Gauč Storytelling,Gleb,Gleb,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2022,07,,25,J. EDEN E-GEN (mixed by NobodyListen),Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,07,,26,"Album, co mi změnilo život (Další rozměr)",Hasan,Hasan,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,07,,27,Barvy,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
SK - ALBUMS - TOP 100,2022,07,,28,Fine Line,Harry Styles,Harry Styles,Sony Music
SK - ALBUMS - TOP 100,2022,07,,29,100ry,Dame,Dame,Ruka Hore
SK - ALBUMS - TOP 100,2022,07,,30,"Jsem v pohodě, sem v prdeli.",Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,07,,31,KF ako Rolls,Kontrafakt,Kontrafakt,Ruka Hore
SK - ALBUMS - TOP 100,2022,07,,32,Restart & Lunazar,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,07,,33,EGOTRON,Ego,Ego,Ruka Hore
SK - ALBUMS - TOP 100,2022,07,,34,MONTERO,Lil Nas X,Lil Nas X,Sony Music
SK - ALBUMS - TOP 100,2022,07,,35,OK,Nerieš,Nerieš,Nerieš
SK - ALBUMS - TOP 100,2022,07,,36,Mdms,Dms,Dms,Dms Records
SK - ALBUMS - TOP 100,2022,07,,37,Anarchia,Samey,Samey,Universal Music
SK - ALBUMS - TOP 100,2022,07,,38,Starboy,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2022,07,,39,"Honestly, Nevermind",Drake,Drake,Universal Music
SK - ALBUMS - TOP 100,2022,07,,40,Slovenský Hollywood,Radikal Chef,Radikal Chef,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2022,07,,41,311,Nerieš,Nerieš,Ruka Hore
SK - ALBUMS - TOP 100,2022,07,,42,FATAMORGANA,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,07,,43,Real Newz,Kontrafakt,Kontrafakt,Ruka Hore
SK - ALBUMS - TOP 100,2022,07,,44,Zeit,Rammstein,Rammstein,Universal Music
SK - ALBUMS - TOP 100,2022,07,,45,Happier Than Ever,Billie Eilish,Billie Eilish,Universal Music
SK - ALBUMS - TOP 100,2022,07,,46,Pancier,Separ,Separ,Dms Records
SK - ALBUMS - TOP 100,2022,07,,47,=,Ed Sheeran,Ed Sheeran,Warner Music
SK - ALBUMS - TOP 100,2022,07,,48,"Dovi, dopo",Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2022,07,,49,Navždy,Kontrafakt,Kontrafakt,Universal Music
SK - ALBUMS - TOP 100,2022,07,,50,TRAPPIN LONELY,P T K,P T K,Iced Out Ptk
SK - ALBUMS - TOP 100,2022,07,,51,ASTROWORLD,Travis Scott,Travis Scott,Sony Music
SK - ALBUMS - TOP 100,2022,07,,52,Justice,Justin Bieber,Justin Bieber,Universal Music
SK - ALBUMS - TOP 100,2022,07,,53,Hollywood's Bleeding,Post Malone,Post Malone,Universal Music
SK - ALBUMS - TOP 100,2022,07,,54,MXI,Momo,Momo,Ruka Hore
SK - ALBUMS - TOP 100,2022,07,,55,Leto v kufri,Gleb,Gleb,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2022,07,,56,Mr. Morale & The Big Steppers,Kendrick Lamar,Kendrick Lamar,Universal Music
SK - ALBUMS - TOP 100,2022,07,,57,Shoot For The Stars Aim For The Moon,Pop Smoke,Pop Smoke,Universal Music
SK - ALBUMS - TOP 100,2022,07,,58,Dawn FM,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2022,07,,59,After Hours,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2022,07,,60,÷ (Divide),Ed Sheeran,Ed Sheeran,Warner Music
SK - ALBUMS - TOP 100,2022,07,,61,Origins,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2022,07,,62,Krtek Money Life,Milion+,Milion+,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,07,,63,2086,Pil C,Pil C,Universal Music
SK - ALBUMS - TOP 100,2022,07,,64,Podla seba,Sima,Sima,Ruka Hore
SK - ALBUMS - TOP 100,2022,07,,65,Tiene svetla: Chapter 2,Wen,Wen,Universal Music
SK - ALBUMS - TOP 100,2022,07,,66,?,Xxxtentacion,Xxxtentacion,Universal Music
SK - ALBUMS - TOP 100,2022,07,,67,Prozyum (Director’s Cut),Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,07,,68,Dezert,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2022,07,,69,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,Billie Eilish,Universal Music
SK - ALBUMS - TOP 100,2022,07,,70,mainstream sellout,Machine Gun Kelly,Machine Gun Kelly,Universal Music
SK - ALBUMS - TOP 100,2022,07,,71,XYZ,Samey,Samey,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2022,07,,72,Svědomí,Calin,Calin,Mike Roft Records/Warner Music
SK - ALBUMS - TOP 100,2022,07,,73,Legends Never Die,Juice Wrld,Juice Wrld,Universal Music
SK - ALBUMS - TOP 100,2022,07,,74,DRIPOLAR,Ca$Hanova Bulhar,Ca$Hanova Bulhar,Dvojlitrboyzz / Warner Music
SK - ALBUMS - TOP 100,2022,07,,75,Certified Lover Boy,Drake,Drake,Universal Music
SK - ALBUMS - TOP 100,2022,07,,76,Niekde v oblakoch,Saul,Saul,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2022,07,,77,Greatest Hits (Remastered),Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2022,07,,78,Nevermind (20th Anniversary Edition),Nirvana,Nirvana,Universal Music
SK - ALBUMS - TOP 100,2022,07,,79,Precedens,Ego,Ego,Ego
SK - ALBUMS - TOP 100,2022,07,,80,Devil’s Son,Hard Rico,Hard Rico,Universal Music
SK - ALBUMS - TOP 100,2022,07,,81,FREERIDE 3,Radikal Chef,Radikal Chef,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2022,07,,82,Original,Ektor,Ektor,Detektor/Universal Music
SK - ALBUMS - TOP 100,2022,07,,83,Unlimited Love,Red Hot Chili Peppers,Red Hot Chili Peppers,Warner Music
SK - ALBUMS - TOP 100,2022,07,,84,Lepší,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2022,07,,85,RENAISSANCE,Beyoncé,Beyoncé,Sony Music
SK - ALBUMS - TOP 100,2022,07,,86,Evolve,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2022,07,,87,Everyday is May,Dorian,Dorian,Universal Music
SK - ALBUMS - TOP 100,2022,07,,88,POSLEDNÉ VECI,Miro Žbirka,Miro Žbirka,Universal Music
SK - ALBUMS - TOP 100,2022,07,,89,Harry Styles,Harry Styles,Harry Styles,Sony Music
SK - ALBUMS - TOP 100,2022,07,,90,beerbongs & bentleys,Post Malone,Post Malone,Universal Music
SK - ALBUMS - TOP 100,2022,07,,91,Krstný otec,Rytmus,Rytmus,Tvoj Tatko Records
SK - ALBUMS - TOP 100,2022,07,,92,J. Eden Dva,Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,07,,93,Bombím,Sima,Sima,Ruka Hore
SK - ALBUMS - TOP 100,2022,07,,94,Heaven & Hell,Ava Max,Ava Max,Warner Music
SK - ALBUMS - TOP 100,2022,07,,95,Lavicka Pimpin',Gleb,Gleb,Fck Them
SK - ALBUMS - TOP 100,2022,07,,96,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - ALBUMS - TOP 100,2022,07,,97,reputation,Taylor Swift,Taylor Swift,Universal Music
SK - ALBUMS - TOP 100,2022,07,,98,CORRETTO,Konex & Kamil Hoffmann,Konex,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,07,,99,Norman F*****g Rockwell!,Lana Del Rey ,Lana Del Rey,Universal Music
SK - ALBUMS - TOP 100,2022,07,,100,I Never Learn,Lykke Li,Lykke Li,Warner Music
SK - ALBUMS - TOP 100,2022,08,,1,Banán,Kali & Peter Pann,Kali,Ruka Hore
SK - ALBUMS - TOP 100,2022,08,,2,BIG BOY FM,Gleb,Gleb,Universal Music
SK - ALBUMS - TOP 100,2022,08,,3,POPSTAR,Calin,Calin,Mike Roft Records/Warner Music
SK - ALBUMS - TOP 100,2022,08,,4,ODSÚDENÍ NA ÚSPECH,Pil C,Pil C,Universal Music
SK - ALBUMS - TOP 100,2022,08,,5,Příběhy a sny,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
SK - ALBUMS - TOP 100,2022,08,,6,Harry's House,Harry Styles,Harry Styles,Sony Music
SK - ALBUMS - TOP 100,2022,08,,7,HUHU,Dms,Dms,Ruka Hore
SK - ALBUMS - TOP 100,2022,08,,8,Og,Separ,Separ,Dms Records
SK - ALBUMS - TOP 100,2022,08,,9,RENAISSANCE,Beyoncé,Beyoncé,Sony Music
SK - ALBUMS - TOP 100,2022,08,,10,Future Nostalgia,Dua Lipa,Dua Lipa,Warner Music
SK - ALBUMS - TOP 100,2022,08,,11,Z domu preč,Porsche Boy,Porsche Boy,Universal Music
SK - ALBUMS - TOP 100,2022,08,,12,Dravec,Momo,Momo,Ruka Hore
SK - ALBUMS - TOP 100,2022,08,,13,Kódex,Loko Loko,Loko Loko,Maskovany Records
SK - ALBUMS - TOP 100,2022,08,,14,Prepáčte,Dms,Dms,Dms Records
SK - ALBUMS - TOP 100,2022,08,,15,Mercury - Act 1,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2022,08,,16,History,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2022,08,,17,J. EDEN E-GEN (mixed by NobodyListen),Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,08,,18,SOUR,Olivia Rodrigo,Olivia Rodrigo,Universal Music
SK - ALBUMS - TOP 100,2022,08,,19,Černobílej svět,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
SK - ALBUMS - TOP 100,2022,08,,20,YO,Shimmi,Shimmi,Universal Music
SK - ALBUMS - TOP 100,2022,08,,21,Gauč Storytelling,Gleb,Gleb,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2022,08,,22,Restart & Lunazar,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,08,,23,Barvy,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
SK - ALBUMS - TOP 100,2022,08,,24,Starboy,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2022,08,,25,"Jsem v pohodě, sem v prdeli.",Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,08,,26,Fine Line,Harry Styles,Harry Styles,Sony Music
SK - ALBUMS - TOP 100,2022,08,,27,100ry,Dame,Dame,Ruka Hore
SK - ALBUMS - TOP 100,2022,08,,28,Justice,Justin Bieber,Justin Bieber,Universal Music
SK - ALBUMS - TOP 100,2022,08,,29,Mdms,Dms,Dms,Dms Records
SK - ALBUMS - TOP 100,2022,08,,30,After Hours,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2022,08,,31,=,Ed Sheeran,Ed Sheeran,Warner Music
SK - ALBUMS - TOP 100,2022,08,,32,OK,Nerieš,Nerieš,Nerieš
SK - ALBUMS - TOP 100,2022,08,,33,FATAMORGANA,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,08,,34,KF ako Rolls,Kontrafakt,Kontrafakt,Ruka Hore
SK - ALBUMS - TOP 100,2022,08,,35,Anarchia,Samey,Samey,Universal Music
SK - ALBUMS - TOP 100,2022,08,,36,Prototypes,Ego & Coder,Ego,Ruka Hore
SK - ALBUMS - TOP 100,2022,08,,37,Twelve Carat Toothache,Post Malone,Post Malone,Universal Music
SK - ALBUMS - TOP 100,2022,08,,38,EGOTRON,Ego,Ego,Ruka Hore
SK - ALBUMS - TOP 100,2022,08,,39,Real Newz,Kontrafakt,Kontrafakt,Ruka Hore
SK - ALBUMS - TOP 100,2022,08,,40,Happier Than Ever,Billie Eilish,Billie Eilish,Universal Music
SK - ALBUMS - TOP 100,2022,08,,41,Strašidelný dom,Fobia Kid,Fobia Kid,Universal Music
SK - ALBUMS - TOP 100,2022,08,,42,Slovenský Hollywood,Radikal Chef,Radikal Chef,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2022,08,,43,PROTENKONTRAST,Ben Cristovao,Ben Cristovao,Ben Cristovao/Universal Music
SK - ALBUMS - TOP 100,2022,08,,44,Finesa,Sergei Barracuda,Sergei Barracuda,Skerocuda
SK - ALBUMS - TOP 100,2022,08,,45,Pancier,Separ,Separ,Dms Records
SK - ALBUMS - TOP 100,2022,08,,46,Navždy,Kontrafakt,Kontrafakt,Universal Music
SK - ALBUMS - TOP 100,2022,08,,47,"Dovi, dopo",Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2022,08,,48,MONTERO,Lil Nas X,Lil Nas X,Sony Music
SK - ALBUMS - TOP 100,2022,08,,49,ASTROWORLD,Travis Scott,Travis Scott,Sony Music
SK - ALBUMS - TOP 100,2022,08,,50,311,Nerieš,Nerieš,Ruka Hore
SK - ALBUMS - TOP 100,2022,08,,51,÷ (Divide),Ed Sheeran,Ed Sheeran,Warner Music
SK - ALBUMS - TOP 100,2022,08,,52,FORZA EUROPA,Radikal Chef,Radikal Chef,Universal Music
SK - ALBUMS - TOP 100,2022,08,,53,Podla seba,Sima,Sima,Ruka Hore
SK - ALBUMS - TOP 100,2022,08,,54,Shoot For The Stars Aim For The Moon,Pop Smoke,Pop Smoke,Universal Music
SK - ALBUMS - TOP 100,2022,08,,55,Zeit,Rammstein,Rammstein,Universal Music
SK - ALBUMS - TOP 100,2022,08,,56,Prozyum (Director’s Cut),Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,08,,57,Krtek Money Life,Milion+,Milion+,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,08,,58,Hollywood's Bleeding,Post Malone,Post Malone,Universal Music
SK - ALBUMS - TOP 100,2022,08,,59,Dawn FM,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2022,08,,60,2086,Pil C,Pil C,Universal Music
SK - ALBUMS - TOP 100,2022,08,,61,TRAPPIN LONELY,P T K,P T K,Iced Out Ptk
SK - ALBUMS - TOP 100,2022,08,,62,MXI,Momo,Momo,Ruka Hore
SK - ALBUMS - TOP 100,2022,08,,63,?,Xxxtentacion,Xxxtentacion,Universal Music
SK - ALBUMS - TOP 100,2022,08,,64,Legends Never Die,Juice Wrld,Juice Wrld,Universal Music
SK - ALBUMS - TOP 100,2022,08,,65,Niekde v oblakoch,Saul,Saul,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2022,08,,66,Tiene svetla: Chapter 2,Wen,Wen,Universal Music
SK - ALBUMS - TOP 100,2022,08,,67,Devil’s Son,Hard Rico,Hard Rico,Universal Music
SK - ALBUMS - TOP 100,2022,08,,68,Dezert,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2022,08,,69,XYZ,Samey,Samey,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2022,08,,70,Leto v kufri,Gleb,Gleb,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2022,08,,71,"Album, co mi změnilo život (Další rozměr)",Hasan,Hasan,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,08,,72,SOS,Koky,Koky,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,08,,73,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,Billie Eilish,Universal Music
SK - ALBUMS - TOP 100,2022,08,,74,Mr. Morale & The Big Steppers,Kendrick Lamar,Kendrick Lamar,Universal Music
SK - ALBUMS - TOP 100,2022,08,,75,Origins,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2022,08,,76,Svědomí,Calin,Calin,Mike Roft Records/Warner Music
SK - ALBUMS - TOP 100,2022,08,,77,Certified Lover Boy,Drake,Drake,Universal Music
SK - ALBUMS - TOP 100,2022,08,,78,"Honestly, Nevermind",Drake,Drake,Universal Music
SK - ALBUMS - TOP 100,2022,08,,79,Original,Ektor,Ektor,Detektor/Universal Music
SK - ALBUMS - TOP 100,2022,08,,80,Greatest Hits (Remastered),Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2022,08,,81,Nevermind (20th Anniversary Edition),Nirvana,Nirvana,Universal Music
SK - ALBUMS - TOP 100,2022,08,,82,mainstream sellout,Machine Gun Kelly,Machine Gun Kelly,Universal Music
SK - ALBUMS - TOP 100,2022,08,,83,Norman F*****g Rockwell!,Lana Del Rey ,Lana Del Rey,Universal Music
SK - ALBUMS - TOP 100,2022,08,,84,FREERIDE 3,Radikal Chef,Radikal Chef,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2022,08,,85,Lepší,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2022,08,,86,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - ALBUMS - TOP 100,2022,08,,87,Precedens,Ego,Ego,Ego
SK - ALBUMS - TOP 100,2022,08,,88,Changes,Earth,Earth,Universal Music
SK - ALBUMS - TOP 100,2022,08,,89,I Never Learn,Lykke Li,Lykke Li,Warner Music
SK - ALBUMS - TOP 100,2022,08,,90,Krstný otec,Rytmus,Rytmus,Tvoj Tatko Records
SK - ALBUMS - TOP 100,2022,08,,91,J. Eden Dva,Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,08,,92,folklore,Taylor Swift,Taylor Swift,Universal Music
SK - ALBUMS - TOP 100,2022,08,,93,Bombím,Sima,Sima,Ruka Hore
SK - ALBUMS - TOP 100,2022,08,,94,Heaven & Hell,Ava Max,Ava Max,Warner Music
SK - ALBUMS - TOP 100,2022,08,,95,Harry Styles,Harry Styles,Harry Styles,Sony Music
SK - ALBUMS - TOP 100,2022,08,,96,Metallica/Black Album,Metallica,Metallica,Universal Music
SK - ALBUMS - TOP 100,2022,08,,97,beerbongs & bentleys,Post Malone,Post Malone,Universal Music
SK - ALBUMS - TOP 100,2022,08,,98,Hype,Pil C,Pil C,Comebackgang
SK - ALBUMS - TOP 100,2022,08,,99,reputation,Taylor Swift,Taylor Swift,Universal Music
SK - ALBUMS - TOP 100,2022,08,,100,Evolve,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2022,09,,1,POPSTAR,Calin,Calin,Mike Roft Records/Warner Music
SK - ALBUMS - TOP 100,2022,09,,2,J. EDEN E-G3N (#freekarlo edition),Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2022,09,,3,BIG BOY FM,Gleb,Gleb,Universal Music
SK - ALBUMS - TOP 100,2022,09,,4,Banán,Kali & Peter Pann,Kali,Ruka Hore
SK - ALBUMS - TOP 100,2022,09,,5,Příběhy a sny,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
SK - ALBUMS - TOP 100,2022,09,,6,ODSÚDENÍ NA ÚSPECH,Pil C,Pil C,Universal Music
SK - ALBUMS - TOP 100,2022,09,,7,Harry's House,Harry Styles,Harry Styles,Sony Music
SK - ALBUMS - TOP 100,2022,09,,8,Og,Separ,Separ,Dms Records
SK - ALBUMS - TOP 100,2022,09,,9,HUHU,Dms,Dms,Ruka Hore
SK - ALBUMS - TOP 100,2022,09,,10,Z domu preč,Porsche Boy,Porsche Boy,Universal Music
SK - ALBUMS - TOP 100,2022,09,,11,Černobílej svět,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
SK - ALBUMS - TOP 100,2022,09,,12,Prepáčte,Dms,Dms,Dms Records
SK - ALBUMS - TOP 100,2022,09,,13,TRAPPIN LONELY,P T K,P T K,Iced Out Ptk
SK - ALBUMS - TOP 100,2022,09,,14,Starboy,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2022,09,,15,=,Ed Sheeran,Ed Sheeran,Warner Music
